Node ID,Latitude,Longitude
651266431,-33.8677905,151.2059154
651270246,-33.8743357,151.2068533
651270251,-33.8700691,151.2062817
651270254,-33.8676971,151.2059951
651270277,-33.8675524,151.2059468
651270278,-33.8688441,151.2060891
651270279,-33.8694814,151.2061758
651270280,-33.8705477,151.2063381
651270281,-33.8708427,151.2064299
651270282,-33.8712009,151.2065374
651949908,-33.8743197,151.2066167
651949910,-33.8743443,151.2069003
651949912,-33.8728286,151.2070914
651949914,-33.8728040,151.2068078
652390969,-33.8728046,151.2114501
652403657,-33.8698527,151.2118161
657739700,-33.8734333,151.2041640
663380202,-33.8660486,151.2024887
663380218,-33.8658493,151.2017251
663380257,-33.8656472,151.2023486
663380258,-33.8656539,151.2022988
663380259,-33.8657187,151.2021427
663380260,-33.8657897,151.2020148
663380261,-33.8658312,151.2018914
663380262,-33.8658424,151.2018143
663380263,-33.8663932,151.2017703
663380264,-33.8678879,151.2019364
665510127,-33.8686369,151.2025267
665510128,-33.8687238,151.2026253
665510129,-33.8687572,151.2021633
665510131,-33.8687338,151.2021606
665510133,-33.8687354,151.2021305
665510135,-33.8686097,151.2021445
665510136,-33.8685851,151.2021767
665510137,-33.8685712,151.2021995
665510138,-33.8684743,151.2024228
665510139,-33.8683685,151.2024100
665510140,-33.8682672,151.2020915
665510141,-33.8682415,151.2020754
665510142,-33.8682182,151.2020701
665510143,-33.8681397,151.2020614
665510144,-33.8681375,151.2020902
665510145,-33.8680996,151.2020868
665510148,-33.8680635,151.2025469
665510149,-33.8681286,151.2025542
665510150,-33.8681263,151.2025937
665510151,-33.8682906,151.2025991
665510152,-33.8682906,151.2025669
665510153,-33.8684665,151.2025857
665510154,-33.8684665,151.2026206
665510155,-33.8686787,151.2026454
665510156,-33.8686803,151.2026193
665510195,-33.8678831,151.2023054
665510196,-33.8677611,151.2021291
665510197,-33.8678017,151.2020419
665510198,-33.8677550,151.2020198
665510199,-33.8677155,151.2020191
665510200,-33.8676564,151.2020459
665510201,-33.8676236,151.2020915
665510202,-33.8675228,151.2023001
665510205,-33.8676046,151.2024919
665510206,-33.8676001,151.2025434
665510207,-33.8678719,151.2025743
665510208,-33.8678730,151.2025495
665510209,-33.8678847,151.2025502
665510211,-33.8673625,151.2024597
665510212,-33.8673769,151.2022826
665510213,-33.8673452,151.2022377
665510214,-33.8673569,151.2022183
665510215,-33.8672566,151.2020747
665510216,-33.8672918,151.2020010
665510217,-33.8672433,151.2019762
665510218,-33.8671843,151.2019849
665510219,-33.8671419,151.2020218
665510220,-33.8670178,151.2022424
665510221,-33.8669989,151.2022404
665510222,-33.8669821,151.2024496
665510223,-33.8673597,151.2024891
666758899,-33.8684077,151.2018695
666758900,-33.8684195,151.2017105
666758901,-33.8683888,151.2017085
666758902,-33.8684055,151.2016388
666758903,-33.8681172,151.2016046
666758905,-33.8680988,151.2018319
666758906,-33.8687909,151.2018996
666758907,-33.8687763,151.2017508
666758908,-33.8687614,151.2016763
666758909,-33.8685492,151.2016543
666758910,-33.8685437,151.2017253
666758911,-33.8685209,151.2017233
666758912,-33.8685108,151.2018682
666758934,-33.8674226,151.2017643
666758935,-33.8674410,151.2015184
666758936,-33.8670935,151.2014813
666758937,-33.8670835,151.2015573
666758938,-33.8670638,151.2015715
666758939,-33.8670272,151.2017207
666758940,-33.8679351,151.2018178
666758941,-33.8679702,151.2015898
666758942,-33.8675565,151.2015463
666758943,-33.8675532,151.2015972
666758944,-33.8675337,151.2017763
666758945,-33.8690736,151.2015668
666758946,-33.8658629,151.2012550
669409879,-33.8698342,151.2103501
669409888,-33.8684774,151.2092581
669409889,-33.8684876,151.2093894
669409891,-33.8686832,151.2095787
669409892,-33.8687939,151.2095673
669414291,-33.8696559,151.2065730
669414293,-33.8698171,151.2065886
685950731,-33.8678425,151.2098749
685950733,-33.8681571,151.2091999
685950734,-33.8683909,151.2089758
685950735,-33.8686928,151.2087198
685950736,-33.8689019,151.2085588
685950738,-33.8705401,151.2079972
685950739,-33.8714954,151.2076706
685950740,-33.8718709,151.2074793
685950741,-33.8731144,151.2071056
685950742,-33.8750793,151.2067635
685950791,-33.8711058,151.2077184
685950793,-33.8688756,151.2084508
685950794,-33.8686558,151.2086156
685950795,-33.8680939,151.2091502
685950796,-33.8679395,151.2093624
685950797,-33.8677754,151.2096870
685950798,-33.8677074,151.2101458
703021718,-33.8650141,151.2037079
836112319,-33.8729280,151.2049703
836112331,-33.8726583,151.2053487
887305818,-33.8684754,151.2115842
887305822,-33.8685130,151.2120105
887305826,-33.8686678,151.2119907
887305832,-33.8686302,151.2115644
910403658,-33.8679230,151.2039720
910403665,-33.8684692,151.2035834
912514868,-33.8703983,151.2038094
917705269,-33.8636190,151.2042891
935792194,-33.8687819,151.2046518
935792210,-33.8709713,151.2049191
973540748,-33.8679974,151.2031494
984106534,-33.8715886,151.2064078
984106536,-33.8708316,151.2062871
994327013,-33.8669653,151.2063601
994327022,-33.8673687,151.2063406
994327026,-33.8674039,151.2063417
994327034,-33.8715917,151.2032775
994327036,-33.8665225,151.2067093
994327041,-33.8717241,151.2032884
994327042,-33.8675831,151.2069266
994327047,-33.8725937,151.2026632
994327054,-33.8724714,151.2027291
994327055,-33.8713918,151.2038094
994327061,-33.8727531,151.2038393
994327064,-33.8726269,151.2033487
994327065,-33.8669877,151.2066587
994327069,-33.8728596,151.2030619
994327092,-33.8722445,151.2038445
994327098,-33.8674242,151.2067093
994327102,-33.8673801,151.2066542
994327112,-33.8665001,151.2064108
994327127,-33.8719064,151.2037592
994327132,-33.8676053,151.2063490
994327135,-33.8722043,151.2036970
994327138,-33.8713483,151.2036940
994327157,-33.8671888,151.2069377
994327158,-33.8724971,151.2033175
994327161,-33.8728724,151.2029011
994327163,-33.8673913,151.2059555
994327172,-33.8718293,151.2038827
994327176,-33.8726623,151.2039580
994327179,-33.8676040,151.2059648
994327183,-33.8724392,151.2031373
994327191,-33.8725489,151.2032304
994327195,-33.8673474,151.2061816
994327201,-33.8671357,151.2062057
1070474087,-33.8698792,151.2119956
1070474093,-33.8697314,151.2118671
1070474100,-33.8698573,151.2118226
1070474101,-33.8727785,151.2051446
1080175213,-33.8725599,151.2079887
1117739830,-33.8691237,151.2101929
1157347403,-33.8704069,151.2036915
1160951438,-33.8722054,151.2020521
1176558347,-33.8714138,151.2088843
1176558348,-33.8713524,151.2089721
1176558349,-33.8713713,151.2091959
1176558351,-33.8714456,151.2092641
1176558354,-33.8717084,151.2092333
1176558357,-33.8717717,151.2091473
1176558362,-33.8717506,151.2089261
1176558369,-33.8716816,151.2088551
1210068951,-33.8728696,151.2052570
1210068952,-33.8734583,151.2065815
1210068953,-33.8732889,151.2056405
1210068956,-33.8734546,151.2062466
1210068957,-33.8730361,151.2052352
1210068958,-33.8729971,151.2056824
1210068961,-33.8731764,151.2066273
1210068962,-33.8730180,151.2059153
1210068966,-33.8731843,151.2067062
1210068969,-33.8734253,151.2059371
1210068976,-33.8729538,151.2060024
1210068978,-33.8733429,151.2066843
1210068979,-33.8730125,151.2063123
1210068981,-33.8733935,151.2059415
1210068983,-33.8733343,151.2065989
1210068986,-33.8733214,151.2056367
1210068990,-33.8730377,151.2063940
1242822758,-33.8729453,151.1990982
1253315357,-33.8724507,151.2057938
1262710152,-33.8711740,151.2022958
1262710217,-33.8716077,151.2023210
1262720170,-33.8721358,151.2021281
1262720262,-33.8721940,151.2022642
1262720356,-33.8720994,151.2020973
1262720397,-33.8720808,151.2020132
1262764790,-33.8719285,151.2022088
1262764871,-33.8717769,151.2022367
1262974696,-33.8727133,151.2019526
1263263493,-33.8660181,151.2062803
1267061663,-33.8727678,151.2058730
1268699984,-33.8686909,151.2017062
1346628721,-33.8669321,151.2037960
1368771290,-33.8688477,151.2054211
1424664518,-33.8727960,151.2045701
1424905516,-33.8679216,151.2083380
1424905521,-33.8685632,151.2027052
1424905522,-33.8687546,151.2059851
1424905529,-33.8687761,151.2096066
1424905532,-33.8707346,151.2085537
1424905534,-33.8721351,151.2082277
1424924871,-33.8669349,151.2045486
1424924873,-33.8667490,151.2044178
1424924874,-33.8687325,151.2046448
1424934392,-33.8671100,151.2049376
1425901342,-33.8687144,151.2036191
1427601760,-33.8667542,151.2043551
1430709334,-33.8686030,151.2027709
1430709335,-33.8686607,151.2027733
1430709338,-33.8687646,151.2026800
1430709339,-33.8687738,151.2033687
1430709351,-33.8688092,151.2019932
1430709355,-33.8700462,151.2037587
1430709360,-33.8700613,151.2036262
1430709362,-33.8700909,151.2035250
1430709366,-33.8701946,151.2035053
1430709369,-33.8702674,151.2029089
1430709370,-33.8702686,151.2029277
1430709371,-33.8702882,151.2032325
1430709374,-33.8703229,151.2029228
1430709376,-33.8703078,151.2024662
1430709378,-33.8704238,151.2029114
1431619030,-33.8675332,151.2077744
1431619031,-33.8650740,151.2064650
1431619032,-33.8670218,151.2062262
1433169519,-33.8668370,151.2013294
1459481182,-33.8677806,151.2105957
1471938484,-33.8686444,151.2053720
1495035474,-33.8678436,151.2095471
1495035476,-33.8728293,151.2070098
1495063175,-33.8712126,151.2064791
1495063178,-33.8708576,151.2063426
1495063180,-33.8715169,151.2066518
1495063184,-33.8718509,151.2066814
1495063186,-33.8720731,151.2068214
1495063188,-33.8721656,151.2072239
1495063190,-33.8725462,151.2071965
1495063213,-33.8743308,151.2068191
1495063214,-33.8742600,151.2069404
1495071823,-33.8724441,151.2117443
1495088804,-33.8651514,151.2058577
1495088806,-33.8658435,151.2128173
1495088809,-33.8667124,151.2060755
1495088817,-33.8667556,151.2059271
1546440954,-33.8694410,151.2052230
1559338251,-33.8684444,151.2048591
1559338253,-33.8687202,151.2049038
1559338256,-33.8687666,151.2049115
1560309340,-33.8643780,151.2054941
1560309343,-33.8651920,151.2056793
1560309348,-33.8667581,151.2058958
1560592974,-33.8672822,151.2059903
1560592976,-33.8700663,151.2062425
1560592983,-33.8700696,151.2061817
1560592985,-33.8705517,151.2063724
1560592987,-33.8715368,151.2065669
1560592989,-33.8720271,151.2067675
1560592990,-33.8720335,151.2067344
1560592992,-33.8722214,151.2068240
1560592993,-33.8722716,151.2068406
1560592994,-33.8722741,151.2067870
1560592995,-33.8724159,151.2068676
1560592996,-33.8725857,151.2068629
1560593006,-33.8718451,151.2073927
1560593007,-33.8722068,151.2073253
1560593009,-33.8725027,151.2070920
1560593010,-33.8727592,151.2070459
1560593011,-33.8728142,151.2068302
1560593012,-33.8728177,151.2068631
1560593013,-33.8728181,151.2068784
1560593014,-33.8728214,151.2069166
1560593016,-33.8728285,151.2069967
1560593018,-33.8728318,151.2070350
1560593027,-33.8743121,151.2066723
1560593028,-33.8743109,151.2066393
1560593029,-33.8743201,151.2066870
1560593031,-33.8743234,151.2067253
1560593033,-33.8743304,151.2068053
1560593036,-33.8743338,151.2068436
1560593038,-33.8743374,151.2068830
1560593040,-33.8744243,151.2066592
1560593042,-33.8744255,151.2066984
1560593044,-33.8744266,151.2066173
1560593046,-33.8744573,151.2068990
1560593060,-33.8745209,151.2067012
1560593064,-33.8745232,151.2066641
1560593067,-33.8745486,151.2067712
1560593068,-33.8745813,151.2068642
1560593069,-33.8746198,151.2066254
1560593070,-33.8746210,151.2066565
1560593071,-33.8746232,151.2066971
1560593073,-33.8747568,151.2067376
1560593075,-33.8746911,151.2068321
1560593076,-33.8747266,151.2066105
1560593078,-33.8747288,151.2066403
1560593093,-33.8747401,151.2066768
1560593095,-33.8747691,151.2068134
1560593098,-33.8748816,151.2065740
1560593101,-33.8748850,151.2066024
1560593108,-33.8749453,151.2067800
1560593110,-33.8750734,151.2066994
1561247703,-33.8649538,151.2141813
1561247704,-33.8650501,151.2140656
1561247709,-33.8653756,151.2136190
1561247711,-33.8656760,151.2132196
1561247713,-33.8657855,151.2130792
1561247724,-33.8659034,151.2129446
1561247725,-33.8664284,151.2124065
1561247726,-33.8664387,151.2124796
1561247727,-33.8664789,151.2125362
1561247731,-33.8694175,151.2119957
1561247732,-33.8694235,151.2120624
1561247734,-33.8697687,151.2120110
1561247735,-33.8697694,151.2119511
1561247746,-33.8701493,151.2119544
1561247752,-33.8701299,151.2117719
1561247753,-33.8701604,151.2120593
1561247756,-33.8716740,151.2117280
1561247759,-33.8716548,151.2115590
1561247760,-33.8716875,151.2118464
1561247761,-33.8717239,151.2118503
1561247762,-33.8728174,151.2115042
1561247770,-33.8728702,151.2116455
1561247772,-33.8737211,151.2113022
1561247779,-33.8743941,151.2113461
1562153861,-33.8677305,151.2098489
1562153862,-33.8678739,151.2097264
1562153863,-33.8680005,151.2094177
1562153864,-33.8683052,151.2090710
1562153866,-33.8682858,151.2089449
1562153868,-33.8684459,151.2087973
1562153869,-33.8684846,151.2088782
1562153874,-33.8691039,151.2083287
1562153875,-33.8692307,151.2084261
1562153882,-33.8701397,151.2080050
1562153883,-33.8707124,151.2078513
1562153884,-33.8708625,151.2079098
1562153885,-33.8711926,151.2077951
1562153886,-33.8714575,151.2075777
1562157286,-33.8677322,151.2108298
1562157288,-33.8676743,151.2113728
1562157295,-33.8678284,151.2101545
1562157298,-33.8677283,151.2115777
1562157300,-33.8679123,151.2115589
1570660660,-33.8687479,151.2035407
1570660682,-33.8694331,151.2028770
1570660757,-33.8710489,151.2122943
1570660787,-33.8721143,151.2122283
1572139744,-33.8709474,151.2024294
1572139764,-33.8710837,151.2023976
1614453417,-33.8722597,151.2012282
1614453427,-33.8724300,151.2014129
1614453436,-33.8732487,151.2016483
1614453437,-33.8723275,151.2014725
1614453439,-33.8723719,151.2017655
1614453441,-33.8734631,151.2009693
1614453459,-33.8724799,151.2017418
1614453469,-33.8710574,151.2017392
1614453475,-33.8723352,151.2017741
1614485820,-33.8701583,151.2106383
1614485824,-33.8700058,151.2120840
1614485832,-33.8701099,151.2107188
1614485837,-33.8707635,151.2128296
1614485845,-33.8705703,151.2127975
1614485847,-33.8700748,151.2123529
1614485850,-33.8699317,151.2114986
1614485852,-33.8704701,151.2103942
1614485860,-33.8702146,151.2125534
1614485883,-33.8708913,151.2128129
1614492632,-33.8707482,151.2102118
1632174632,-33.8565188,151.2023582
1634826419,-33.8700186,151.2121604
1634826420,-33.8702173,151.2105558
1634826428,-33.8731431,151.2101199
1634826429,-33.8734292,151.2124947
1634826432,-33.8735292,151.2123842
1652421825,-33.8669538,151.2090394
1652421826,-33.8671034,151.2090376
1652421827,-33.8671869,151.2099245
1661846520,-33.8689283,151.2031618
1661846521,-33.8690284,151.2030286
1661846522,-33.8689168,151.2033293
1661846524,-33.8690853,151.2029728
1661846525,-33.8692048,151.2028796
1661846526,-33.8692713,151.2028423
1661846531,-33.8693743,151.2028059
1661846547,-33.8697033,151.2027852
1661846563,-33.8699114,151.2027808
1661846566,-33.8701044,151.2027753
1661846567,-33.8702964,151.2027717
1661846572,-33.8708919,151.2024423
1718571765,-33.8684939,151.1982547
1718571784,-33.8690767,151.2015022
1718571791,-33.8696694,151.2012287
1718571795,-33.8696303,151.2012437
1718571799,-33.8698736,151.2011873
1718571801,-33.8699104,151.2012432
1718571803,-33.8704590,151.2023756
1718571805,-33.8706999,151.2023329
1718571819,-33.8706826,151.2022192
1719531952,-33.8692467,151.2068015
1719859876,-33.8678165,151.2063816
1743936319,-33.8732954,151.2099048
1746593226,-33.8669917,151.2085530
1746593227,-33.8669609,151.2081539
1746593228,-33.8672153,151.2081249
1798923585,-33.8707910,151.2113374
1802197322,-33.8703199,151.1990917
1802422531,-33.8718774,151.2100766
1802422532,-33.8726800,151.2099772
1810713242,-33.8729463,151.2070057
1810714488,-33.8670918,151.2071237
1810714489,-33.8696577,151.2069389
1810714490,-33.8674926,151.2075906
1810714493,-33.8687295,151.2069709
1810714494,-33.8664032,151.2072928
1810714497,-33.8671712,151.2076354
1812389142,-33.8713353,151.2024826
1832328614,-33.8634246,151.2043773
1832328649,-33.8640427,151.2041750
1832328749,-33.8668410,151.2059346
1832328750,-33.8668424,151.2059028
1832328756,-33.8675230,151.2059124
1834926050,-33.8711059,151.2035111
1834940610,-33.8648061,151.2038042
1834940611,-33.8657959,151.2033220
1836528387,-33.8662282,151.2031135
1836528388,-33.8666259,151.2029434
1836528389,-33.8668081,151.2028813
1836528390,-33.8671997,151.2028076
1836528391,-33.8675316,151.2027965
1836528392,-33.8679180,151.2028116
1836532445,-33.8638994,151.2044401
1836532446,-33.8655975,151.2035363
1836532447,-33.8667330,151.2030211
1836532448,-33.8670332,151.2029482
1836532449,-33.8673404,151.2029128
1836532450,-33.8675469,151.2029134
1836532451,-33.8679380,151.2029228
1836532452,-33.8686921,151.2030433
1836532453,-33.8691697,151.2031501
1836538650,-33.8697978,151.2032410
1836538652,-33.8730970,151.2031850
1838293519,-33.8649013,151.2038831
1838293520,-33.8677211,151.2027980
1839880405,-33.8712543,151.1995450
1839880499,-33.8722059,151.1994513
1839978197,-33.8707540,151.2022724
1839978209,-33.8698941,151.2013627
1839978211,-33.8697432,151.2012775
1839978213,-33.8723118,151.2018822
1839978225,-33.8659441,151.2016327
1839978226,-33.8658362,151.2016215
1839978227,-33.8707286,151.2024804
1839978232,-33.8707637,151.2027250
1839978235,-33.8707757,151.2024169
1839978244,-33.8704636,151.2027298
1839978251,-33.8704281,151.2025366
1839978252,-33.8731533,151.2016744
1839978254,-33.8709201,151.2022322
1843372346,-33.8688182,151.2061930
1843372351,-33.8707200,151.2056663
1843372357,-33.8674161,151.2054756
1843372359,-33.8674353,151.2052236
1843372361,-33.8676238,151.2054985
1843372363,-33.8676429,151.2052465
1843372365,-33.8676700,151.2052536
1843372368,-33.8677058,151.2055277
1843372370,-33.8680502,151.2055202
1843372372,-33.8680720,151.2052955
1843372374,-33.8681560,151.2055322
1843372376,-33.8681789,151.2053068
1843372378,-33.8687860,151.2059321
1843372380,-33.8688111,151.2053749
1843372382,-33.8691613,151.2059762
1843372384,-33.8692062,151.2054212
1843372388,-33.8703256,151.2060401
1843372390,-33.8703601,151.2056259
1843372392,-33.8706732,151.2060821
1843372394,-33.8707078,151.2056680
1843372398,-33.8709982,151.2061663
1843372400,-33.8710391,151.2056379
1843372404,-33.8713064,151.2061959
1843372407,-33.8713462,151.2056715
1843372413,-33.8727639,151.2064975
1843378034,-33.8720741,151.2056546
1843379966,-33.8716661,151.2059845
1843379968,-33.8720524,151.2060186
1843379970,-33.8726941,151.2060296
1843569182,-33.8697303,151.1992421
1843569192,-33.8700531,151.1992724
1844861836,-33.8734083,151.2014579
1853769091,-33.8681291,151.2030959
1853769119,-33.8684439,151.2039525
1853769120,-33.8687442,151.2032192
1853769122,-33.8691901,151.2033198
1855070222,-33.8736368,151.2025476
1855454661,-33.8678125,151.2046272
1865257852,-33.8686880,151.2044295
1865257857,-33.8686704,151.2039248
1868840761,-33.8723479,151.2018724
1868840763,-33.8724203,151.2018539
1868840765,-33.8724842,151.2018366
1895566783,-33.8717195,151.2034002
1895566792,-33.8732749,151.2022374
1895566795,-33.8720403,151.2033954
1905132899,-33.8695069,151.2083101
1909569303,-33.8690359,151.2078566
1909569729,-33.8694312,151.2076346
1912642755,-33.8682664,151.2068569
1912642759,-33.8697117,151.2068391
1912642760,-33.8698073,151.2068311
1912642762,-33.8701214,151.2068539
1912642765,-33.8699691,151.2071322
1912642769,-33.8702392,151.2067905
1912642771,-33.8707365,151.2070662
1912642772,-33.8710622,151.2067417
1912642773,-33.8711404,151.2067663
1912642774,-33.8712092,151.2068050
1912642775,-33.8726101,151.2072051
1936235319,-33.8703000,151.2018528
1936235322,-33.8701711,151.2015034
1936235324,-33.8700987,151.2016374
1936235326,-33.8699393,151.2012224
1936235327,-33.8702758,151.2018391
1936235330,-33.8702661,151.2022770
1936235331,-33.8700889,151.2017152
1936235332,-33.8700567,151.2016137
1936235333,-33.8701543,151.2014940
1936235334,-33.8702104,151.2020077
1936235335,-33.8703961,151.2022029
1936235337,-33.8722720,151.2018263
1936235338,-33.8702089,151.2020875
1936235339,-33.8701777,151.2019893
1936235340,-33.8699782,151.2013453
1986159097,-33.8676916,151.2050457
1986159100,-33.8670703,151.2058184
1986159103,-33.8673163,151.2058573
1986159105,-33.8670457,151.2059190
1986159113,-33.8670936,151.2059231
1986159116,-33.8676582,151.2058935
1986159123,-33.8669544,151.2063144
1986159132,-33.8677473,151.2060757
1986159134,-33.8678274,151.2059565
1986159138,-33.8677662,151.2058975
1986159144,-33.8676893,151.2058989
