gran,kernel_size,threshold,selectivity,shift,f1_score
20.0,4.0,0.9554794520547946,0.7908219178082192,29.0,0.06951256609664176
7.0,2.0,0.6927397260273973,2.2041095890410958,-12.0,0.11247030347530078
37.0,7.0,0.17493150684931508,3.219178082191781,-6.0,0.2926303624785191
7.0,6.0,0.942054794520548,3.633013698630137,29.0,0.01948704756516733
6.0,4.0,0.1710958904109589,0.37698630136986305,-17.0,0.3554980858856311
5.0,7.0,0.38972602739726026,0.6502739726027398,11.0,0.4411140336418585
7.0,5.0,0.056027397260273976,0.25205479452054796,-28.0,0.2583592270351746
30.0,1.0,0.5067123287671232,2.7741095890410956,-7.0,0.19845164508537266
39.0,7.0,0.8193150684931507,2.6804109589041096,17.0,0.30013288156912205
28.0,2.0,0.9784931506849315,0.4004109589041096,20.0,0.20459373694563635
8.0,5.0,0.6486301369863013,3.0864383561643836,15.0,0.13566650534607483
30.0,1.0,0.5642465753424658,0.8376712328767124,18.0,0.5333285287910747
37.0,6.0,0.5738356164383561,1.8136986301369864,25.0,0.43658228317858305
34.0,5.0,0.5968493150684931,3.7735616438356163,-15.0,0.09902316005236461
5.0,1.0,0.7406849315068493,3.5002739726027396,11.0,0.09218826144172718
13.0,7.0,0.4779452054794521,3.9765753424657535,-21.0,0.09942727448484648
43.0,4.0,0.056027397260273976,0.15835616438356165,-11.0,0.2803007319093593
17.0,1.0,0.044520547945205484,0.23643835616438358,28.0,0.31015732116321715
44.0,3.0,0.2363013698630137,0.7205479452054795,29.0,0.5101426556439099
15.0,5.0,0.897945205479452,0.36136986301369867,10.0,0.3690196994456157
32.0,7.0,0.49712328767123287,1.4389041095890411,21.0,0.49035874626048076
19.0,3.0,0.09246575342465753,2.1884931506849314,25.0,0.3703303152747756
30.0,3.0,0.4319178082191781,0.24424657534246577,-1.0,0.4379676125342941
44.0,1.0,0.5297260273972603,2.7194520547945205,-20.0,0.11296805722263566
9.0,8.0,0.22479452054794521,3.6720547945205477,-26.0,0.12394174077423074
30.0,6.0,0.1404109589041096,0.6424657534246576,-27.0,0.23970156087806344
37.0,3.0,0.8653424657534247,0.90013698630137,-2.0,0.2216444939046674
25.0,4.0,0.476027397260274,1.8527397260273974,24.0,0.3455894595682035
18.0,4.0,0.8998630136986301,0.8142465753424658,-19.0,0.0872519032325619
8.0,7.0,0.11931506849315068,2.4305479452054795,-22.0,0.20375698313865595
12.0,3.0,0.29575342465753424,2.0713698630136985,15.0,0.3506176789932705
10.0,4.0,0.7963013698630137,1.9464383561643837,-13.0,0.09941565765351687
39.0,3.0,0.7617808219178083,2.258767123287671,-30.0,0.07266024474387725
22.0,8.0,0.8864383561643836,2.4383561643835616,-12.0,0.07788203158266228
17.0,6.0,0.5584931506849315,0.540958904109589,13.0,0.5360136061661148
20.0,2.0,0.12506849315068494,2.4383561643835616,-12.0,0.29333646649129963
26.0,4.0,0.5910958904109589,1.4232876712328768,-11.0,0.21064617878316105
17.0,4.0,0.24205479452054796,1.5247945205479452,-23.0,0.20471816982877208
15.0,3.0,0.22479452054794521,1.2749315068493152,-9.0,0.3619570496650911
20.0,3.0,0.30917808219178083,0.6346575342465753,-16.0,0.31723548723220374
12.0,6.0,0.8960273972602739,1.3998630136986303,27.0,0.06600028096782179
46.0,2.0,0.45493150684931505,3.2035616438356165,-18.0,0.12300023599524736
31.0,7.0,0.640958904109589,3.5783561643835617,-22.0,0.07820967829489697
31.0,3.0,0.828904109589041,0.13493150684931507,-7.0,0.3722795899590911
31.0,2.0,0.10397260273972603,3.711095890410959,3.0,0.4529138180512322
41.0,7.0,0.20178082191780822,2.3212328767123287,-15.0,0.2180454727260405
13.0,6.0,0.45109589041095893,1.6263013698630138,18.0,0.2886066301767764
47.0,6.0,0.9765753424657534,3.5315068493150683,-4.0,0.03825613369747641
45.0,2.0,0.19986301369863013,2.86,29.0,0.49333422610150846
36.0,4.0,0.6793150684931507,1.1500000000000001,22.0,0.47207439987348354
24.0,4.0,0.9075342465753424,3.0473972602739727,9.0,0.1714612140524229
42.0,3.0,0.8480821917808219,1.189041095890411,-30.0,0.07823902057600453
12.0,1.0,0.1615068493150685,1.1500000000000001,19.0,0.4111768058868263
8.0,7.0,0.18835616438356165,3.4924657534246575,-13.0,0.21473511833776912
37.0,8.0,0.8634246575342466,3.281643835616438,-30.0,0.045241113040388435
45.0,3.0,0.29191780821917807,2.4227397260273973,17.0,0.5139160347700993
22.0,4.0,0.22479452054794521,1.3295890410958904,1.0,0.5121166103662407
44.0,1.0,0.7445205479452055,0.7205479452054795,29.0,0.46550199064091347
18.0,6.0,0.09630136986301369,1.556027397260274,-13.0,0.3378037597028408
28.0,5.0,0.10780821917808218,1.5794520547945206,-7.0,0.38152470178413284
44.0,5.0,0.6256164383561644,3.7423287671232877,2.0,0.24409827861284883
32.0,2.0,0.3226027397260274,3.0942465753424657,-10.0,0.21330549046113503
19.0,7.0,0.9343835616438356,1.1968493150684931,-32.0,0.040604649959897404
31.0,2.0,0.6179452054794521,0.6112328767123288,-20.0,0.2058791386769705
25.0,3.0,0.9132876712328767,2.258767123287671,10.0,0.19227175648701042
3.0,3.0,0.43,2.391506849315068,-3.0,0.2513007695767284
37.0,4.0,0.5105479452054794,0.4316438356164384,-29.0,0.2000787379006222
44.0,2.0,0.3552054794520548,0.2208219178082192,10.0,0.40567669837002507
4.0,4.0,0.18643835616438356,2.297808219178082,-5.0,0.3632145389867116
11.0,5.0,0.15,1.0094520547945205,-30.0,0.21238130105620256
42.0,3.0,0.5527397260273973,0.4004109589041096,-23.0,0.2288325990548363
33.0,6.0,0.7886301369863014,2.3602739726027395,14.0,0.32096471825046907
45.0,1.0,0.17876712328767125,2.3680821917808217,5.0,0.44132422045290853
35.0,6.0,0.29383561643835615,2.453972602739726,4.0,0.4343613717972064
3.0,5.0,0.9804109589041096,1.5638356164383562,12.0,0.03602975400264778
39.0,3.0,0.6927397260273973,3.0708219178082192,2.0,0.24729830240871373
18.0,5.0,0.6658904109589041,1.1734246575342466,2.0,0.3846589634928398
38.0,7.0,0.7752054794520548,2.2743835616438357,-14.0,0.08927888477815113
47.0,8.0,0.37246575342465754,2.656986301369863,-22.0,0.13466582044305186
23.0,3.0,0.7617808219178083,0.18958904109589042,-31.0,0.1851279136037917
4.0,4.0,0.2152054794520548,1.3842465753424658,21.0,0.2301637258384457
25.0,6.0,0.4741095890410959,1.1968493150684931,20.0,0.4588417381990199
45.0,8.0,0.19794520547945207,0.2989041095890411,-9.0,0.309664177758095
25.0,2.0,0.3552054794520548,0.48630136986301375,3.0,0.5456550428081931
12.0,7.0,0.196027397260274,3.0864383561643836,28.0,0.17296528768388328
6.0,2.0,0.9286301369863014,3.9687671232876713,4.0,0.06948796314382692
27.0,4.0,0.32835616438356163,2.5945205479452054,-16.0,0.18290509071931702
7.0,1.0,0.17876712328767125,1.2515068493150685,-3.0,0.49023669143129495
36.0,7.0,0.28808219178082195,2.9693150684931506,30.0,0.4025078250341332
20.0,6.0,0.0636986301369863,0.5565753424657535,-29.0,0.2526943456549604
19.0,5.0,0.9036986301369863,3.469041095890411,-7.0,0.07253849894080806
33.0,5.0,0.4453424657534247,3.8438356164383563,12.0,0.4081023734400162
13.0,8.0,0.40123287671232877,2.282191780821918,-2.0,0.3556040599419606
27.0,3.0,0.48369863013698633,2.21972602739726,-11.0,0.19093351398028371
6.0,3.0,0.2267123287671233,0.2910958904109589,-21.0,0.3140609745576961
17.0,1.0,0.6428767123287671,0.025616438356164384,29.0,0.30657169407667195
36.0,4.0,0.9324657534246575,3.3363013698630137,24.0,0.15073367720994743
27.0,8.0,0.6332876712328767,0.9782191780821918,-32.0,0.11523150219601482
37.0,3.0,0.3321917808219178,2.7975342465753426,-8.0,0.23162619620364502
24.0,4.0,0.19794520547945207,1.0797260273972604,-31.0,0.19294917086724436
33.0,5.0,0.5968493150684931,1.345205479452055,18.0,0.49280961169153004
34.0,7.0,0.057945205479452054,1.3842465753424658,16.0,0.557381168598245
34.0,7.0,0.9554794520547946,2.4930136986301368,-15.0,0.036321234355624024
32.0,6.0,0.733013698630137,2.446164383561644,4.0,0.3000598446848516
42.0,7.0,0.14616438356164385,3.515890410958904,14.0,0.5155566665840212
16.0,8.0,0.6793150684931507,3.0161643835616436,-25.0,0.07596249038661147
38.0,4.0,0.031095890410958907,3.273835616438356,-16.0,0.2576907226792601
13.0,6.0,0.09630136986301369,2.0245205479452055,-25.0,0.2109304152165575
27.0,4.0,0.9075342465753424,2.992739726027397,15.0,0.1771217564242297
37.0,1.0,0.09054794520547944,2.453972602739726,31.0,0.466060819935941
13.0,4.0,0.22863013698630139,3.523698630136986,-29.0,0.1147389021865012
12.0,8.0,0.7771232876712328,2.984931506849315,-5.0,0.1577440820601866
9.0,8.0,0.3973972602739726,2.906849315068493,9.0,0.3186789152351372
13.0,7.0,0.17493150684931508,0.9235616438356165,-28.0,0.22489703013682275
15.0,5.0,0.8998630136986301,1.103150684931507,3.0,0.22969163395262926
5.0,4.0,0.8308219178082191,2.6804109589041096,-7.0,0.10034151893871662
36.0,8.0,0.06178082191780822,0.9313698630136987,26.0,0.4973231527106091
42.0,3.0,0.08287671232876712,2.688219178082192,-4.0,0.35523588252350935
45.0,8.0,0.2976712328767123,0.9235616438356165,4.0,0.46389379499447025
13.0,1.0,0.22287671232876713,1.9698630136986301,-16.0,0.23862868068231435
28.0,4.0,0.05410958904109589,2.938082191780822,12.0,0.5715451463154018
32.0,2.0,0.8864383561643836,2.9146575342465755,-28.0,0.03975600212667682
35.0,2.0,0.9842465753424657,3.7891780821917806,23.0,0.06376298617928876
12.0,8.0,0.3341095890410959,2.813150684931507,20.0,0.22138944931850496
42.0,4.0,0.15767123287671234,2.500821917808219,9.0,0.5010737931632439
42.0,7.0,0.09246575342465753,2.8443835616438355,29.0,0.5130981088944769
8.0,6.0,0.4089041095890411,0.12712328767123288,-23.0,0.29342177546761045
29.0,8.0,0.40506849315068494,2.094794520547945,-31.0,0.1177517991582278
3.0,2.0,0.7752054794520548,2.813150684931507,-3.0,0.11785048823585158
40.0,6.0,0.3110958904109589,3.2582191780821916,-9.0,0.21411224972065998
31.0,2.0,0.5757534246575342,2.446164383561644,2.0,0.32817532212956074
31.0,3.0,0.8634246575342466,3.226986301369863,24.0,0.19132078477365916
20.0,4.0,0.7713698630136986,3.0708219178082192,-12.0,0.09275472287336184
32.0,2.0,0.06945205479452055,3.6486301369863012,22.0,0.5130113141085006
18.0,7.0,0.6352054794520547,3.554931506849315,5.0,0.28309517107587867
33.0,1.0,0.44917808219178085,2.0791780821917807,-21.0,0.13848717664325952
30.0,4.0,0.21328767123287673,2.344657534246575,-6.0,0.33274483080881334
20.0,6.0,0.9765753424657534,2.86,-7.0,0.04073881944554875
16.0,2.0,0.8941095890410958,2.4383561643835616,15.0,0.1419648665190731
26.0,8.0,0.8691780821917808,3.2504109589041095,-12.0,0.07122251175612541
5.0,6.0,0.7713698630136986,2.8365753424657534,3.0,0.15878854361667438
14.0,6.0,0.6678082191780822,1.9932876712328769,-13.0,0.14568001144534012
4.0,5.0,0.3628767123287671,0.8923287671232877,-30.0,0.16581891991633035
37.0,8.0,0.07136986301369863,3.554931506849315,13.0,0.5458423043885869
13.0,8.0,0.8173972602739726,1.8215068493150686,-27.0,0.06615540789221747
9.0,1.0,0.476027397260274,0.04904109589041096,-32.0,0.24200827352494275
26.0,4.0,0.9363013698630137,2.3212328767123287,12.0,0.17021683539737137
45.0,5.0,0.37054794520547946,3.3597260273972602,-25.0,0.11486882356352651
14.0,1.0,0.11547945205479451,0.986027397260274,-28.0,0.23630896527785425
12.0,2.0,0.07136986301369863,1.2827397260273974,-4.0,0.5132339627024358
40.0,3.0,0.5527397260273973,3.515890410958904,-24.0,0.0919174781984471
32.0,3.0,0.8960273972602739,0.07246575342465754,21.0,0.5602233854570359
14.0,2.0,0.5642465753424658,2.9615068493150685,-32.0,0.0698826599976081
41.0,6.0,0.4108219178082192,0.033424657534246574,17.0,0.3838096408928041
42.0,5.0,0.8691780821917808,1.071917808219178,11.0,0.3398539641767863
36.0,6.0,0.8826027397260274,1.7043835616438356,17.0,0.28661204827610787
6.0,4.0,0.27465753424657535,1.6809589041095891,3.0,0.43608631731505904
13.0,8.0,0.7867123287671233,1.103150684931507,24.0,0.1376004459048246
3.0,5.0,0.7771232876712328,3.4846575342465753,-7.0,0.09743309214750774
28.0,2.0,0.803972602739726,2.8834246575342464,1.0,0.20798061232872037
40.0,1.0,0.2842465753424658,3.6642465753424656,-16.0,0.14900733952152337
13.0,6.0,0.35136986301369866,0.08808219178082191,-31.0,0.2416503926461756
6.0,4.0,0.8883561643835617,0.15835616438356165,0.0,0.4282703463104802
43.0,7.0,0.7061643835616438,0.3067123287671233,-1.0,0.4016311684924226
14.0,5.0,0.28808219178082195,2.6101369863013697,-15.0,0.2003186683793705
4.0,2.0,0.7406849315068493,3.7813698630136985,-14.0,0.059210678353963146
30.0,2.0,0.9343835616438356,1.392054794520548,-8.0,0.07526743988918146
9.0,4.0,0.9286301369863014,2.5632876712328767,13.0,0.0743509042933936
25.0,5.0,0.6889041095890411,3.344109589041096,13.0,0.30494758932724353
3.0,4.0,0.10205479452054794,1.5404109589041097,-32.0,0.17831026348298576
14.0,2.0,0.7138356164383561,2.1104109589041093,14.0,0.23323298749678398
13.0,5.0,0.2363013698630137,1.2124657534246577,8.0,0.5719480097542443
17.0,7.0,0.7732876712328767,0.9469863013698631,-22.0,0.11875578138083089
29.0,8.0,0.8845205479452055,0.25205479452054796,-20.0,0.16487119604211478
31.0,5.0,0.571917808219178,1.4935616438356165,-18.0,0.15275735440432295
38.0,4.0,0.8845205479452055,0.6268493150684932,5.0,0.34203849857922575
25.0,8.0,0.14808219178082194,1.071917808219178,21.0,0.5334920564947379
11.0,3.0,0.2267123287671233,1.3842465753424658,31.0,0.20734504020201217
42.0,5.0,0.9305479452054795,1.3998630136986303,30.0,0.2293093513824499
24.0,3.0,0.6735616438356165,3.508082191780822,20.0,0.2535141105935936
27.0,1.0,0.9305479452054795,0.4004109589041096,-22.0,0.08825694560741926
23.0,2.0,0.8710958904109589,1.1187671232876713,13.0,0.3012208571336918
12.0,1.0,0.5661643835616439,0.17397260273972603,5.0,0.5878698489785582
13.0,5.0,0.14232876712328768,3.031780821917808,15.0,0.3850377499028733
19.0,3.0,0.9880821917808219,0.07246575342465754,18.0,0.259072712487011
24.0,8.0,0.30726027397260275,0.1036986301369863,18.0,0.384398483622069
2.0,7.0,0.5565753424657535,2.688219178082192,2.0,0.2075930010481274
32.0,1.0,0.266986301369863,0.16616438356164384,-3.0,0.3351188949948356
38.0,3.0,0.9650684931506849,3.2035616438356165,-5.0,0.04182426703505275
2.0,5.0,0.6908219178082192,1.8527397260273974,-27.0,0.06373329581108911
4.0,7.0,0.7598630136986302,2.461780821917808,9.0,0.14664458883202872
15.0,5.0,0.9324657534246575,3.8906849315068492,-1.0,0.09986181361818802
31.0,4.0,0.12506849315068494,1.189041095890411,13.0,0.5770209160537809
21.0,5.0,0.6812328767123288,0.658082191780822,-30.0,0.1314232283250121
20.0,2.0,0.828904109589041,3.390958904109589,-10.0,0.07732765128861722
26.0,8.0,0.9650684931506849,0.213013698630137,-3.0,0.24181497519131614
31.0,6.0,0.6352054794520547,2.9615068493150685,-17.0,0.10371633790325017
25.0,5.0,0.8116438356164384,1.7434246575342467,13.0,0.31219016085344015
16.0,5.0,0.011917808219178082,3.92972602739726,-18.0,0.2582778242866303
43.0,1.0,0.5757534246575342,2.008904109589041,22.0,0.45751549799947155
31.0,4.0,0.08095890410958903,3.156712328767123,-23.0,0.18639797135099015
45.0,7.0,0.6889041095890411,3.6095890410958904,-17.0,0.08096528077052122
32.0,4.0,0.08287671232876712,3.9063013698630136,24.0,0.479368801389611
4.0,3.0,0.7291780821917808,0.986027397260274,-3.0,0.24755545122494063
35.0,3.0,0.23054794520547947,3.9375342465753422,3.0,0.38478007023524724
45.0,3.0,0.15383561643835617,3.1332876712328765,-18.0,0.19233721671894252
31.0,1.0,0.3321917808219178,3.031780821917808,-10.0,0.21237586574903375
47.0,6.0,0.21136986301369864,2.1884931506849314,-25.0,0.16882265018008988
19.0,1.0,0.12123287671232875,3.9375342465753422,-19.0,0.18488496873536103
45.0,2.0,0.3168493150684932,2.1806849315068493,-3.0,0.3208794861279995
42.0,8.0,0.8097260273972603,1.189041095890411,17.0,0.41755348589803526
14.0,5.0,0.32835616438356163,1.4779452054794522,0.0,0.46090665124461255
25.0,6.0,0.15383561643835617,2.1104109589041093,-11.0,0.3024337925471252
42.0,8.0,0.11547945205479451,3.8516438356164384,-2.0,0.3483702380098174
6.0,3.0,0.22479452054794521,0.4082191780821918,13.0,0.46480413712357616
29.0,1.0,0.6045205479452055,0.9079452054794521,5.0,0.46265944497106304
24.0,4.0,0.0847945205479452,1.142191780821918,0.0,0.5173731189970239
20.0,4.0,0.7349315068493151,1.844931506849315,-26.0,0.08021488277539683
45.0,1.0,0.3034246575342466,3.1332876712328765,19.0,0.4945848539807489
6.0,7.0,0.9804109589041096,3.234794520547945,-8.0,0.034152274586849544
20.0,7.0,0.9343835616438356,1.2124657534246577,22.0,0.14265249344199418
25.0,3.0,0.5642465753424658,2.2431506849315066,18.0,0.38463194698194714
36.0,1.0,0.9497260273972603,3.992191780821918,11.0,0.11281598967363377
14.0,5.0,0.050273972602739726,0.6034246575342466,12.0,0.48234895033705344
47.0,7.0,0.09438356164383561,3.187945205479452,-4.0,0.33035959315497054
16.0,2.0,0.29575342465753424,3.6876712328767125,-18.0,0.15071526469192098
15.0,4.0,0.8269863013698631,1.189041095890411,-31.0,0.06664831261670973
37.0,1.0,0.8154794520547946,1.4076712328767125,18.0,0.3648159503665356
37.0,3.0,0.9075342465753424,0.8298630136986301,4.0,0.27265343335169623
20.0,2.0,0.4415068493150685,3.4924657534246575,-10.0,0.1743210159941176
34.0,7.0,0.8442465753424657,1.641917808219178,14.0,0.32923374425192925
35.0,3.0,0.6601369863013699,1.1500000000000001,16.0,0.48829179687059976
12.0,3.0,0.10397260273972603,1.0406849315068494,-28.0,0.23633485238700558
31.0,6.0,0.6946575342465754,2.344657534246575,-17.0,0.10357341389548334
19.0,1.0,0.6352054794520547,3.703287671232877,10.0,0.2760329015313392
37.0,4.0,0.8423287671232876,2.53986301369863,15.0,0.2718695145361202
21.0,3.0,0.10397260273972603,3.3597260273972602,-14.0,0.24315020008450047
47.0,8.0,0.7272602739726027,3.8906849315068492,1.0,0.1992923305356309
42.0,8.0,0.5373972602739726,0.5331506849315069,18.0,0.5465447761792709
37.0,1.0,0.015753424657534248,3.5783561643835617,23.0,0.5494389141841127
47.0,4.0,0.6620547945205479,2.5945205479452054,16.0,0.3952563067490678
43.0,1.0,0.640958904109589,2.3212328767123287,-32.0,0.08704486664895608
24.0,7.0,0.38972602739726026,2.211917808219178,-25.0,0.12745277508348782
45.0,3.0,0.6965753424657535,2.446164383561644,-3.0,0.18835993976833343
33.0,5.0,0.2535616438356164,2.813150684931507,9.0,0.48781738371579614
24.0,8.0,0.8442465753424657,0.2052054794520548,8.0,0.5588408164259053
3.0,2.0,0.8404109589041096,0.3067123287671233,-27.0,0.12177337959000945
31.0,4.0,0.8423287671232876,2.3134246575342465,12.0,0.2699188056657191
16.0,1.0,0.756027397260274,0.2754794520547945,-20.0,0.23228731830175772
42.0,6.0,0.8960273972602739,2.578904109589041,-25.0,0.047629896886070285
28.0,1.0,0.23438356164383561,0.6424657534246576,-31.0,0.2101894625630733
34.0,7.0,0.13273972602739725,2.1494520547945206,-14.0,0.2596989675956671
26.0,2.0,0.9784931506849315,0.8532876712328767,-13.0,0.04504297730686952
21.0,7.0,0.33794520547945206,0.9938356164383563,13.0,0.5799081951555931
41.0,8.0,0.46835616438356165,3.9063013698630136,18.0,0.4286598334354313
14.0,8.0,0.8193150684931507,0.7517808219178083,1.0,0.3403586329337634
12.0,3.0,0.6045205479452055,1.392054794520548,-22.0,0.13028460011564996
47.0,4.0,0.686986301369863,2.633561643835616,2.0,0.2548030491343855
7.0,1.0,0.15575342465753425,0.3457534246575343,5.0,0.4779592974998906
22.0,5.0,0.4913698630136986,3.953150684931507,-24.0,0.0885399178566194
5.0,4.0,0.2650684931506849,0.36136986301369867,-18.0,0.3580922959661794
39.0,5.0,0.011917808219178082,2.2431506849315066,-16.0,0.287633496000357
23.0,5.0,0.5623287671232877,1.79027397260274,6.0,0.4177518486010955
30.0,2.0,0.40506849315068494,1.4779452054794522,27.0,0.4070502696345021
38.0,6.0,0.7886301369863014,3.023972602739726,-20.0,0.06384916233101767
20.0,3.0,0.9727397260273972,1.0875342465753426,-26.0,0.03069966695455411
43.0,2.0,0.6102739726027397,0.3847945205479452,2.0,0.44766858314449764
19.0,4.0,0.03684931506849315,3.0864383561643836,27.0,0.329053493407834
25.0,8.0,0.8135616438356165,1.3842465753424658,29.0,0.1736029009033379
40.0,4.0,0.6332876712328767,0.23643835616438358,-14.0,0.3036078725724405
25.0,2.0,0.9228767123287671,0.033424657534246574,-17.0,0.3124967212815021
22.0,4.0,0.26315068493150684,2.93027397260274,-27.0,0.128840294460232
31.0,4.0,0.9880821917808219,1.5247945205479452,9.0,0.09339232906685867
41.0,3.0,0.1058904109589041,1.2671232876712328,-21.0,0.24974242864419857
35.0,4.0,0.5143835616438356,2.5242465753424654,-14.0,0.14804774256949055
47.0,5.0,0.7464383561643836,3.7891780821917806,-10.0,0.08194582586416876
25.0,2.0,0.3110958904109589,3.2972602739726025,18.0,0.41883317486621846
5.0,8.0,0.031095890410958907,0.8845205479452055,-16.0,0.38459062767949803
21.0,6.0,0.27465753424657535,1.110958904109589,-13.0,0.3120289246209731
9.0,8.0,0.18643835616438356,0.5253424657534247,-2.0,0.556511677903778
13.0,2.0,0.1173972602739726,2.2275342465753423,-5.0,0.4156700170536392
20.0,6.0,0.6275342465753425,2.578904109589041,9.0,0.34714716470350626
38.0,1.0,0.2689041095890411,1.0484931506849315,0.0,0.4336260423114432
42.0,5.0,0.35904109589041094,0.01,-17.0,0.25997504407459093
7.0,7.0,0.11164383561643836,1.2905479452054796,22.0,0.3141500425435806
31.0,7.0,0.09821917808219177,3.3597260273972602,-14.0,0.23697116113716343
22.0,3.0,0.3149315068493151,1.9308219178082193,0.0,0.4192790081643011
34.0,1.0,0.2708219178082192,2.8365753424657534,26.0,0.44379884801360414
32.0,4.0,0.6236986301369863,3.796986301369863,-20.0,0.0832999972084797
45.0,6.0,0.3110958904109589,2.828767123287671,5.0,0.4008200029702838
44.0,3.0,0.44917808219178085,1.103150684931507,-12.0,0.2474021345773103
9.0,5.0,0.828904109589041,0.8689041095890412,19.0,0.13859794869975076
18.0,4.0,0.8960273972602739,0.36917808219178083,19.0,0.2896478953401242
25.0,4.0,0.9765753424657534,1.9386301369863015,10.0,0.11101094625054866
21.0,2.0,0.6984931506849315,3.593972602739726,12.0,0.2639738823144613
46.0,1.0,0.7215068493150685,1.8995890410958904,23.0,0.40460797794118625
33.0,1.0,0.8269863013698631,3.3363013698630137,-28.0,0.04871500453474549
31.0,2.0,0.43767123287671234,0.8689041095890412,27.0,0.4587761165839172
2.0,3.0,0.7061643835616438,3.7735616438356163,-14.0,0.05958491292720826
41.0,2.0,0.8883561643835617,3.0473972602739727,15.0,0.21771169357095255
36.0,3.0,0.2650684931506849,0.3457534246575343,13.0,0.46832667617377965
45.0,1.0,0.8787671232876713,2.696027397260274,-16.0,0.05097444678964118
5.0,3.0,0.2842465753424658,2.633561643835616,-28.0,0.11180378412707041
32.0,3.0,0.8998630136986301,2.383698630136986,12.0,0.21113425267984937
5.0,6.0,0.8538356164383561,0.6971232876712329,14.0,0.14708011105772872
25.0,4.0,0.8442465753424657,1.3061643835616439,-15.0,0.10143528560863825
45.0,2.0,0.22287671232876713,1.9854794520547947,-22.0,0.19087975282522165
6.0,5.0,0.6889041095890411,3.508082191780822,-28.0,0.05105834976716109
12.0,8.0,0.7406849315068493,3.554931506849315,-13.0,0.09588774761739245
21.0,2.0,0.9132876712328767,1.2905479452054796,-7.0,0.10783258478321019
30.0,2.0,0.9094520547945205,1.025068493150685,-29.0,0.0559124312262711
39.0,7.0,0.9478082191780822,1.8136986301369864,-9.0,0.05303721638809307
43.0,4.0,0.14808219178082194,2.008904109589041,-20.0,0.2160597659987616
38.0,4.0,0.920958904109589,1.8215068493150686,-25.0,0.04580170723631312
7.0,3.0,0.26315068493150684,2.6101369863013697,12.0,0.28577990874937426
25.0,2.0,0.7905479452054794,3.2894520547945203,-28.0,0.04696103024358557
23.0,2.0,0.18835616438356165,1.2046575342465755,-22.0,0.24330086604885742
21.0,4.0,0.15383561643835617,1.9776712328767125,-3.0,0.43453554870077554
27.0,3.0,0.6294520547945206,1.6965753424657535,14.0,0.42807519796894566
36.0,2.0,0.4319178082191781,2.906849315068493,-25.0,0.11174481223728773
28.0,3.0,0.663972602739726,1.4389041095890411,-8.0,0.20935247253352096
32.0,2.0,0.23821917808219178,0.7752054794520549,-9.0,0.36982968118050563
28.0,4.0,0.173013698630137,1.0563013698630137,-16.0,0.30134577551605773
3.0,3.0,0.5316438356164384,2.984931506849315,18.0,0.08862804070786374
9.0,5.0,0.47027397260273973,0.7517808219178083,-14.0,0.2865478135824781
36.0,4.0,0.09246575342465753,3.6954794520547947,-9.0,0.28133130523442357
9.0,5.0,0.9535616438356165,3.390958904109589,-17.0,0.030268263571626833
22.0,8.0,0.03684931506849315,3.9375342465753422,17.0,0.5034699116930321
24.0,8.0,0.9765753424657534,0.8064383561643836,-19.0,0.04608721105308641
15.0,6.0,0.05410958904109589,3.023972602739726,3.0,0.5445359311059962
21.0,4.0,0.18835616438356165,0.2989041095890411,-15.0,0.3159089823015938
44.0,2.0,0.7406849315068493,3.515890410958904,-22.0,0.07005043925696314
31.0,2.0,0.9478082191780822,2.7116438356164383,-31.0,0.028048907878823776
24.0,2.0,0.5143835616438356,0.9704109589041097,-31.0,0.13902578438656998
14.0,7.0,0.16534246575342468,1.759041095890411,21.0,0.36159332136013833
10.0,8.0,0.9861643835616438,1.8917808219178083,-18.0,0.02430601110461578
16.0,4.0,0.3667123287671233,3.0083561643835615,-9.0,0.22499523540529814
35.0,3.0,0.38780821917808217,0.2910958904109589,-18.0,0.2848377990968114
20.0,3.0,0.6006849315068493,3.6876712328767125,12.0,0.29853802534795176
20.0,8.0,0.828904109589041,1.353013698630137,-30.0,0.06811172418195406
40.0,7.0,0.19794520547945207,1.673150684931507,8.0,0.511271967868578
21.0,3.0,0.41849315068493154,0.47068493150684937,11.0,0.6080092965294428
24.0,2.0,0.5489041095890411,2.2041095890410958,-11.0,0.1802627399571524
39.0,7.0,0.14808219178082194,0.9469863013698631,14.0,0.5367971711905376
14.0,3.0,0.8998630136986301,0.04904109589041096,-22.0,0.2808041613659828
19.0,4.0,0.7310958904109589,0.1036986301369863,-9.0,0.41248559595511464
19.0,8.0,0.6946575342465754,3.1254794520547944,17.0,0.2462613892192467
36.0,8.0,0.14232876712328768,3.03958904109589,-32.0,0.13400868368597918
14.0,2.0,0.9784931506849315,0.3223287671232877,2.0,0.18348541447711827
30.0,1.0,0.8078082191780822,3.7735616438356163,-15.0,0.05988870033067848
12.0,8.0,0.5565753424657535,2.172876712328767,13.0,0.2949442680973706
22.0,5.0,0.37246575342465754,0.33794520547945206,15.0,0.5594009103447718
12.0,2.0,0.45684931506849313,0.12712328767123288,20.0,0.35594625627819154
18.0,1.0,0.40506849315068494,3.305068493150685,-22.0,0.11681274936892977
2.0,3.0,0.16726027397260274,2.7194520547945205,-11.0,0.23890974979699336
43.0,4.0,0.7426027397260274,0.8689041095890412,1.0,0.3366931059802061
38.0,2.0,0.9247945205479452,0.37698630136986305,-15.0,0.12195185600677821
